"Referencia","Descricao","Valor","DataCriacao"
"010.6117","RC Cem. Abutment, Ø 6.5, GH 2, AH 5.5",275.00,2025-08-26 02:26:12.280
"010.6118","RC Cem. Abutment, Ø 6.5, GH 3, AH 5.5",275.00,2025-08-26 02:26:12.280
"010.6119","RN synOcta® cement-ret. abutments, H 5.5",275.00,2025-08-26 02:26:12.280
"010.6120","WN synOcta® cement-ret. abutment, H 5.5",275.00,2025-08-26 02:26:12.280
"010.6121","Anilha T, Ø 2.8mm H 6mm guiado aço inox",61.00,2025-08-26 02:26:12.046
"010.6122","Anilha T, Ø 2.2mm H 6mm guiado aço inox",61.00,2025-08-26 02:26:12.046
"010.6123","Anilha em T Ø 5mm, H 5mm guiado aço inox",61.00,2025-08-26 02:26:12.046
"010.6125",Anilha em T para Pino de fixação guia Ti,131.00,2025-08-26 02:26:12.143
"010.6126","NC Pilar ciment., Ø 3.5, GH 1, AH 4, Ti",275.00,2025-08-26 02:26:12.280
"010.6127","NC Cem. Abutment, Ø 3.5, GH 2, AH 4",275.00,2025-08-26 02:26:12.280
"010.6128","NC Cem. Abutment, Ø 3.5, GH 3, AH 4",275.00,2025-08-26 02:26:12.280
"010.6129","NC Pilar ciment., Ø 3.5, GH 1, AH 5.5,Ti",275.00,2025-08-26 02:26:12.280
"010.6130","NC Cem. Abutment, Ø 3.5, GH 2, AH 5.5",275.00,2025-08-26 02:26:12.280
"010.6131","NC Cem. Abutment, Ø 3.5, GH 3, AH 5.5",275.00,2025-08-26 02:26:12.280
"010.6132","RB/WB VB f. Crown,Ø3.8,GH3.5,AH5.5,TAN",215.00,2025-08-26 02:26:11.590
"010.6133","RB/WB VB f. Crown,Ø4.5,GH3.5,AH5.5,TAN",215.00,2025-08-26 02:26:11.590
"010.6134","RB/WB VB Bar/Bridge,Ø4.5,GH1.5,AH3.5,TAN",215.00,2025-08-26 02:26:11.590
"010.6135","RB/WB VB f.Crown AS,Ø4.5,AH5.5,GH1.5,TAN",263.00,2025-08-26 02:26:12.120
"010.6136","WB VB f. Crown AS, Ø5.5,AH5.5,GH1.5,TAN",250.00,2025-08-26 02:26:11.590
"010.6139","CI RD Straumann PUREbase SA AH 3.5mm,TAN",290.00,2025-08-26 02:26:11.590
"010.6140","CI RD Straumann PUREbase SA AH 5.5mm,TAN",290.00,2025-08-26 02:26:11.590
"010.6141","NT/RT/WT SRBB Parafuso passante, TAN",200.00,2025-08-26 02:26:12.120
"010.6142","NT/RT/WT SRBB Parafuso passante SA, TAN",200.00,2025-08-26 02:26:12.120
"010.6143","Pilar pers. CoCr, RB/WB, parafuso TAN",494.00,2025-08-26 02:26:12.120
"010.6144","Pilar personalizado CoCr, WB, paraf. TAN",470.00,2025-08-26 02:26:11.590
"010.6145","RB/WB SRBB Basal Screw, TAN",69.00,2025-08-26 02:26:11.590
"010.6146","RB/WB SRBB Basal Screw AS, TAN",69.00,2025-08-26 02:26:11.590
"010.6148","Pilar pers. SA CoCr, WB, paraf. TAN",560.00,2025-08-26 02:26:11.590
"010.6149","Pilar pers. SA CoCr, RB/WB, parafuso TAN",560.00,2025-08-26 02:26:11.590
"010.6155","NT Variob. Coroa c/paraf.,Ø4,AH5.5,TAN",215.00,2025-08-26 02:26:11.590
"010.6156","RT Variob. Coroa c/paraf.,Ø5,AH6,TAN",215.00,2025-08-26 02:26:11.590
"010.6157","WT Variob. Coroa c/paraf.,Ø7,AH6.5,TAN",215.00,2025-08-26 02:26:11.590
"010.6161","NT Variob. Coroa SA c/paraf,Ø4,AH6.5,TAN",215.00,2025-08-26 02:26:11.590
"010.6162","RT Variob. Coroa SA c/paraf.,Ø5,AH7,TAN",215.00,2025-08-26 02:26:11.590
"010.6163","WT Variob. Coroa SA c/paraf,Ø7,AH7.5,TAN",215.00,2025-08-26 02:26:11.590
"010.6164","NT Variob.PFM/PP C.incl.paraf,AH3.5,TAN",250.00,2025-08-26 02:26:11.590
"010.6165","RT Variob.PFM/PP C.incl.paraf.,AH4,TAN",250.00,2025-08-26 02:26:11.590
"010.6166","WT Variob. PFM/PP C. incl.paraf,AH4.5,TA",250.00,2025-08-26 02:26:11.590
"010.6167","Pilar personalizado TAN, NT, paraf. TAN",600.00,2025-08-26 02:26:11.590
"010.6168","Pilar personalizado TAN, RT, paraf. TAN",600.00,2025-08-26 02:26:11.590
"010.6169","Pilar personalizado TAN, WT, paraf. TAN",600.00,2025-08-26 02:26:11.590
"010.6170","Pilar personalizado CoCr, NT, paraf. TAN",1300.00,2025-08-26 02:26:12.120
"010.6171","Pilar personalizado CoCr, RT, paraf. TAN",1300.00,2025-08-26 02:26:12.120
"010.6172","Pilar personalizado CoCr, WT, paraf. TAN",1300.00,2025-08-26 02:26:12.120
"010.6181","Pilar pers. TAN, RB/WB, paraf. TAN",470.00,2025-08-26 02:26:12.280
"010.6182","Pilar pers. TAN, WB, paraf. TAN",470.00,2025-08-26 02:26:12.280
"010.7012","N!CE PARA CEREC®, LT A1, C14",680.00,2025-08-26 02:26:12.410
"010.7013","N!CE PARA CEREC®, LT A2, C14",680.00,2025-08-26 02:26:12.410
"010.7014","N!CE PARA CEREC®, LT A3, C14",680.00,2025-08-26 02:26:12.410
"010.7015","N!CE PARA CEREC®, LT B2, C14",680.00,2025-08-26 02:26:12.410
"010.7016","N!CE PARA CEREC®, LT B4, C14",680.00,2025-08-26 02:26:12.410
"010.7017","N!CE PARA CEREC®, LT C2, C14",679.47,2025-08-26 02:26:11.886
"010.7018","N!CE PARA CEREC®, HT A1, C14",680.00,2025-08-26 02:26:12.410
"010.7019","N!CE PARA CEREC®, HT A2, C14",680.00,2025-08-26 02:26:12.410
"010.7020","N!CE PARA CEREC®, HT A3, C14",680.00,2025-08-26 02:26:12.410
"010.7021","N!CE PARA CEREC®, HT B2, C14",680.00,2025-08-26 02:26:12.410
"010.7022","N!CE PARA CEREC®, HT B4, C14",680.00,2025-08-26 02:26:12.410
"010.7023","N!CE PARA CEREC®, HT C2, C14",679.47,2025-08-26 02:26:11.886
"010.7024","N!CE PARA CEREC®, LT A1, A14S",680.00,2025-08-26 02:26:12.410
"010.7025","N!CE PARA CEREC®, LT A2, A14S",680.00,2025-08-26 02:26:12.410
"010.7026","N!CE PARA CEREC®, LT A3, A14S",680.00,2025-08-26 02:26:12.410
"010.7027","N!CE PARA CEREC®, LT B2, A14S",680.00,2025-08-26 02:26:12.410
"010.7028","N!CE PARA CEREC®, LT B4, A14S",680.00,2025-08-26 02:26:12.540
"010.7029","N!CE PARA CEREC®, LT C2, A14S",679.47,2025-08-26 02:26:11.886
"010.7030","N!CE PARA CEREC®, HT A1, A14S",680.00,2025-08-26 02:26:12.410
"010.7031","N!CE PARA CEREC®, HT A2, A14S",680.00,2025-08-26 02:26:12.410
"010.7032","N!CE PARA CEREC®, HT A3, A14S",680.00,2025-08-26 02:26:12.410
"010.7033","N!CE PARA CEREC®, HT B2, A14S",680.00,2025-08-26 02:26:12.410
"010.7034","N!CE PARA CEREC®, HT B4, A14S",680.00,2025-08-26 02:26:12.540
"010.7035","N!CE PARA CEREC®, HT C2, A14S",679.47,2025-08-26 02:26:11.886
"010.7036","N!CE PARA CEREC®, LT A1, A14L",680.00,2025-08-26 02:26:12.410
"010.7037","N!CE PARA CEREC®, LT A2, A14L",680.00,2025-08-26 02:26:12.410
"010.7038","N!CE PARA CEREC®, LT A3, A14L",680.00,2025-08-26 02:26:12.410
"010.7039","N!CE PARA CEREC®, LT B2, A14L",680.00,2025-08-26 02:26:12.410
"010.7040","N!CE PARA CEREC®, LT B4, A14L",680.00,2025-08-26 02:26:12.410
"010.7041","N!CE PARA CEREC®, LT C2, A14L",679.47,2025-08-26 02:26:11.886
"010.7042","N!CE PARA CEREC®, HT A1, A14L",680.00,2025-08-26 02:26:12.410
"010.7043","N!CE PARA CEREC®, HT A2, A14L",680.00,2025-08-26 02:26:12.410
"010.7044","N!CE PARA CEREC®, HT A3, A14L",680.00,2025-08-26 02:26:12.410
"010.7045","N!CE PARA CEREC®, HT B2, A14L",680.00,2025-08-26 02:26:12.410
"010.7046","N!CE PARA CEREC®, HT B4, A14L",680.00,2025-08-26 02:26:12.410
"010.7047","N!CE PARA CEREC®, HT C2, A14L",679.47,2025-08-26 02:26:11.886
"010.7048","N!CE, LT A1, C14",680.00,2025-08-26 02:26:12.410
"010.7049","N!CE, LT A2, C14",680.00,2025-08-26 02:26:12.410
"010.7050","N!CE, LT A3, C14",680.00,2025-08-26 02:26:12.410
"010.7051","N!CE, LT B2, C14",680.00,2025-08-26 02:26:12.410
"010.7052","N!CE, LT B4, C14",680.00,2025-08-26 02:26:12.540
"010.7053","N!CE, LT C2, C14",679.47,2025-08-26 02:26:11.886
"010.7054","N!CE, HT A1, C14",680.00,2025-08-26 02:26:12.410
"010.7055","N!CE, HT A2, C14",680.00,2025-08-26 02:26:12.410
"010.7056","N!CE, HT A3, C14",680.00,2025-08-26 02:26:12.540
"010.7057","N!CE, HT B2, C14",680.00,2025-08-26 02:26:12.540
"010.7058","N!CE, HT B4, C14",680.00,2025-08-26 02:26:12.540
"010.7059","N!CE, HT C2, C14",679.47,2025-08-26 02:26:11.886
"010.7060","n!ce C, LT A2, C14 (1 block)",169.87,2025-08-26 02:26:11.886
"010.7061","n!ce C, LT A3, C14 (1block)",169.87,2025-08-26 02:26:11.886
"010.7062","n!ce C, HT A2, C14 (1 block)",638.00,2025-08-26 02:26:12.490
"010.7063","n!ce C, HT A3, C14 (1 block)",638.00,2025-08-26 02:26:12.490
"010.7064","n!ce C, HT A2 and HT A3, C14 (2 blocks)",638.00,2025-08-26 02:26:12.490
"010.7065","n!ce C, LT A2 and LT A3, C14 (2 blocks)",322.16,2025-08-26 02:26:11.886
"010.7066","n!ce C, LT A2 and HT A2, C14 (2 blocks)",638.00,2025-08-26 02:26:12.490
"010.7067","n!ce C, LT A3 and HT A3, C14 (2 blocks)",638.00,2025-08-26 02:26:12.490
"010.7068","n!ce C, LT A2, A14L (1 block)",638.00,2025-08-26 02:26:12.490
"010.7069","n!ce C, LT A3, A14L (1 block)",638.00,2025-08-26 02:26:12.490
"010.7070","n!ce C, LT A2 and LT A3, A14L (2 blocks)",322.16,2025-08-26 02:26:11.886
"010.7108","N!CE C, LT CLAREADO, C14",680.00,2025-08-26 02:26:12.410
"010.7109","N!CE® C, LT B1, C14",680.00,2025-08-26 02:26:12.410
"010.7110","N!CE® C,  LT A3.5, C14",680.00,2025-08-26 02:26:12.410
"010.7111","N!CE® C,  LT D2, C14",679.47,2025-08-26 02:26:11.886
"010.7112","N!CE C, HT CLAREADO, C14",680.00,2025-08-26 02:26:12.410
"010.7113","N!CE® C, HT B1, C14",680.00,2025-08-26 02:26:12.410
"010.7114","N!CE® C, HT A3.5, C14",680.00,2025-08-26 02:26:12.410
"010.7115","N!CE® C, HT D2, C14",679.47,2025-08-26 02:26:11.886
"010.7116","N!CE C, LT CLAREADO, A14S",680.00,2025-08-26 02:26:12.410
"010.7117","N!CE® C, LT B1, A14S",680.00,2025-08-26 02:26:12.410
"010.7118","N!CE® C, LT A3.5, A14S",679.47,2025-08-26 02:26:11.813
"010.7119","N!CE® C, LT D2, A14S",679.47,2025-08-26 02:26:11.886
"010.7120","N!CE C, HT CLAREADO, A14S",680.00,2025-08-26 02:26:12.410
"010.7121","N!CE® C, HT B1, A14S",679.47,2025-08-26 02:26:11.813
"010.7122","N!CE® C, HT A3.5, A14S",679.47,2025-08-26 02:26:11.813
"010.7123","N!CE® C, HT D2, A14S",679.47,2025-08-26 02:26:11.886
"010.7124","N!CE C, LT CLAREADO, A14L",680.00,2025-08-26 02:26:12.410
"010.7125","N!CE® C, LT B1, A14L",680.00,2025-08-26 02:26:12.410
"010.7126","N!CE® C, LT A3.5, A14L",680.00,2025-08-26 02:26:12.410
"010.7127","N!CE® C, LT D2, A14L",679.47,2025-08-26 02:26:11.886
"010.7128","N!CE C, HT CLAREADO, A14L",680.00,2025-08-26 02:26:12.410
"010.7129","N!CE® C, HT B1, A14L",680.00,2025-08-26 02:26:12.413
"010.7130","N!CE® C, HT A3.5, A14L",680.00,2025-08-26 02:26:12.413
"010.7131","N!CE® C, HT D2, A14L",679.47,2025-08-26 02:26:11.886
"010.7132","N!CE, LT CLAREADO, C14",680.00,2025-08-26 02:26:12.413
"010.7133","N!CE® , LT B1, C14",680.00,2025-08-26 02:26:12.540
"010.7134","N!CE® , LT A3.5, C14",680.00,2025-08-26 02:26:12.540
"010.7135","N!CE® , LT D2, C14",679.47,2025-08-26 02:26:11.886
"010.7136","N!CE, HT CLAREADO, C14",680.00,2025-08-26 02:26:12.413
"010.7137","N!CE® , HT B1, C14",680.00,2025-08-26 02:26:12.540
"010.7138","N!CE® , HT A3.5, C14",679.47,2025-08-26 02:26:11.813
"010.7139","N!CE® , HT D2, C14",679.47,2025-08-26 02:26:11.886
"010.7147","N!CE® PARA PLANMILL®, LT B1, C14",679.47,2025-08-26 02:26:11.813
"010.7148","N!CE® PARA PLANMILL®, LT A3.5, C14",679.47,2025-08-26 02:26:11.813
"010.7149","N!CE® PARA PLANMILL®, LT D2, C14",679.47,2025-08-26 02:26:11.886
"010.7157","N!CE® PARA PLANMILL®, HT B1, C14",679.47,2025-08-26 02:26:11.813
"010.7158","N!CE® PARA PLANMILL®, HT A3.5, C14",679.47,2025-08-26 02:26:11.813
"010.7159","N!CE® PARA PLANMILL®, HT D2, C14",679.47,2025-08-26 02:26:11.886
"019.0086",Dental Explorer Video Edition,517.88,2025-08-26 02:26:12.116
"019.0087",Dental Explorer 3D DVD,2703.89,2025-08-26 02:26:12.116
"019.0127",NC Wax-up sleeve holder,213.00,2025-08-26 02:26:12.146
"019.0128",RC Wax-up sleeve holder,213.00,2025-08-26 02:26:12.146
"019.0129",NN Wax-up sleeve holder,213.00,2025-08-26 02:26:12.146
"019.0130",RN Wax-up sleeve holder,213.00,2025-08-26 02:26:12.146
"019.0131",WN Wax-up sleeve holder,213.00,2025-08-26 02:26:12.146
"019.0132",Power cable CH,65.00,2025-08-26 02:26:12.146
"019.0141",Wax-up sleeve holder for Camlog Ø 3.3mm,213.00,2025-08-26 02:26:12.146
"019.0142",Wax-up sleeve holder for Camlog Ø 3.8mm,213.00,2025-08-26 02:26:12.146
"019.0143",Wax-up sleeve holder for Camlog Ø 4.3mm,213.00,2025-08-26 02:26:12.146
"019.0144",Wax-up sleeve holder for Camlog Ø 5.0mm,213.00,2025-08-26 02:26:12.146
"019.0145",Wax-up sleeve holder for Camlog Ø 6.0mm,213.00,2025-08-26 02:26:12.146
"019.0155",Straumann CARES 3Series,53000.00,2025-08-26 02:26:12.470
"019.0156",STRAUMANN CARES 7SERIES,66400.00,2025-08-26 02:26:12.470
"019.0158",Monitor,890.00,2025-08-26 02:26:12.146
"019.0159",Keyboard,145.00,2025-08-26 02:26:12.146
"019.0160",Mouse,75.00,2025-08-26 02:26:12.146
"019.0161",LAN cable,75.00,2025-08-26 02:26:12.146
"019.0162","3+Series Scanner Manual",5.00,2025-08-26 02:26:12.146
"019.0163","7Series Scanner Manual",5.00,2025-08-26 02:26:12.146
"019.0164",Wax-up kit (STMN),795.00,2025-08-26 02:26:12.146
"019.0165",Calibration tool (STMN),795.00,2025-08-26 02:26:12.146
"019.0166",Scan jig holder kit (2161-1),195.00,2025-08-26 02:26:12.146
"019.0167",iSeries Scanner,30000.00,2025-08-26 02:26:12.146
"019.0168","2nd Scanner license",780.00,2025-08-26 02:26:12.146
"019.0169","3rd+ Scanner license",3100.00,2025-08-26 02:26:12.146
"019.0170",Educational license,620.00,2025-08-26 02:26:12.146
"019.0171",Educational license service fee,620.00,2025-08-26 02:26:12.146
"019.0172",Partial Module,12844.00,2025-08-26 02:26:12.496
"019.0173",Full Denture Module,12844.00,2025-08-26 02:26:12.496
"019.0174",Rapid Prototyping Module,5255.00,2025-08-26 02:26:12.496
"019.0175",Ortho Module,5255.00,2025-08-26 02:26:12.496
"019.0176",Bite Splint Module,5255.00,2025-08-26 02:26:12.496
"019.0177",MODULO CAM,8520.00,2025-08-26 02:26:12.490
"019.0177-STM",Cam Module,12000.00,2025-08-26 02:26:12.510
"019.0178",Partial Module service fee,1811.00,2025-08-26 02:26:12.496
"019.0179",Full Denture Module service fee,1986.00,2025-08-26 02:26:12.500
"019.0180",Rapid Prototyping Module service fee,817.00,2025-08-26 02:26:12.500
"019.0181",Ortho Module service fee,817.00,2025-08-26 02:26:12.500
"019.0182",Bite Splint Module service fee,817.00,2025-08-26 02:26:12.500
"019.0183",CAM Module service fee,2061.00,2025-08-26 02:26:12.500
"019.0184",Crown and Bridge Module (Standalone),8520.00,2025-08-26 02:26:12.490
"019.0185",Implant Module (Standalone),7988.00,2025-08-26 02:26:12.500
"019.0186",Virtual Model Builder (Standalone),11715.00,2025-08-26 02:26:12.490
"019.0187",Full Denture Module (Standalone),11715.00,2025-08-26 02:26:12.490
"019.0188",Rapid Prototyping Module (Standalone),1598.00,2025-08-26 02:26:12.500
"019.0189",Ortho Module (Standalone),4686.00,2025-08-26 02:26:12.490
"019.0190",Bite Splint Module (Standalone),4686.00,2025-08-26 02:26:12.490
"019.0191",CAM Module (Standalone),11092.00,2025-08-26 02:26:12.500
"019.0192",Crown and Bridge Module (Standalone) ser,3700.00,2025-08-26 02:26:12.146
"019.0193",Implant Module (Standalone) service fee,930.00,2025-08-26 02:26:12.146
"019.0194",Virtual Model Builder (Standalone) servi,2100.00,2025-08-26 02:26:12.146
"019.0195",Full Denture Module (Standalone) service,2100.00,2025-08-26 02:26:12.146
"019.0196",Rapid Prototyping Module (Standalone) se,250.00,2025-08-26 02:26:12.146
"019.0197",Ortho Module (Standalone) service fee,870.00,2025-08-26 02:26:12.146
"019.0198",Bite Splint Module (Standalone) service,870.00,2025-08-26 02:26:12.146
"019.0199",CAM Module (Standalone) service fee,4700.00,2025-08-26 02:26:12.146
"019.0420",PFW para Standalone CARES Visual,13845.00,2025-08-26 02:26:12.490
"019.0421",Renovação PFW p/ Standalone CARES Visual,2812.50,2025-08-26 02:26:12.523
"019.0422",Multi Client para CARES Visual incl. PFW,19570.00,2025-08-26 02:26:12.500
"019.0423",Renovação p/ Standalone Multi Client CV,4875.00,2025-08-26 02:26:12.523
"019.0424",Ren. p/ Multi Client CV Stand. incl. PFW,6750.00,2025-08-26 02:26:12.523
"019.0444",Crown and Bridge Module,7455.00,2025-08-26 02:26:12.490
"019.0445",Crown and Bridge Module service fee,7006.00,2025-08-26 02:26:12.500
"019.0446",Implant Module,6923.00,2025-08-26 02:26:12.496
"019.0447",Implant Module service fee,1752.00,2025-08-26 02:26:12.496
"019.0448",Virtual Model Builder,9585.00,2025-08-26 02:26:12.490
"019.0451",Nova Unlimited Taxa de licença,2689.20,2025-08-26 02:26:12.533
"019.0461",From Gold 2 Prod license (standalone),6690.00,2025-08-26 02:26:12.513
"019.0462",Platinum license (standalone),34330.00,2025-08-26 02:26:12.513
"019.0463",Gold license (standalone),21850.00,2025-08-26 02:26:12.513
"019.0464",From Gold 2 Platinum license(standalone),12485.00,2025-08-26 02:26:12.513
"019.0701",GUIA PARA 1 IMPLANTE,115.00,2025-08-26 02:26:11.780
"019.0702",GUIA PARA 2 IMPLANTES,125.00,2025-08-26 02:26:11.780
"019.0703",GUIA PARA 3 IMPLANTES,135.00,2025-08-26 02:26:11.780
"019.0704",GUIA PARA 4 IMPLANTES,145.00,2025-08-26 02:26:11.780
"019.0705",GUIA PARA 5 IMPLANTES,155.00,2025-08-26 02:26:11.780
"019.0706",GUIA PARA 6 IMPLANTES,175.00,2025-08-26 02:26:11.783
"019.0707",GUIA PARA 7 IMPLANTES,175.00,2025-08-26 02:26:11.783
"019.0708",GUIA PARA 8 IMPLANTES,185.00,2025-08-26 02:26:11.783
"019.0709",GUIA PARA 9 IMPLANTES,195.00,2025-08-26 02:26:11.783
"019.0710",GUIA PARA 10 IMPLANTES,205.00,2025-08-26 02:26:11.783
"019.0711",GUIA PARA MAIS DE 10 IMPLANTES,215.00,2025-08-26 02:26:11.783
"019.0722",STRAUMANN CARES IO SCANNER STARTER KIT,84900.00,2025-08-26 02:26:12.430
"019.0722A",Straumann Cares IO Scanner Starter Kit,114200.00,2025-08-26 02:26:12.520
"019.0722N",Straumann Cares IO StartKit(powr free v),84900.00,2025-08-26 02:26:12.430
"019.0722NA",Straumann Cares IO St Kit(pdr free vers),84900.00,2025-08-26 02:26:12.416
"019.0728",REVESTIMETO SUPERFICIE CARES®IO SCANNER,539.93,2025-08-26 02:26:11.783
"019.0736",CARES® Visual Chairside Software w/o CAM,8175.00,2025-08-26 02:26:12.496
"019.0737",CARES® Visual Chairside Update Fee,3471.00,2025-08-26 02:26:12.146
"019.0738",CARES® Visual Software without scanner,23430.00,2025-08-26 02:26:12.490
"019.0739",LICENCA ANUAL STRAUMANN CARES IOS,6923.00,2025-08-26 02:26:12.496
"019.0740",CARES® IO Box for 3rd Party,8175.00,2025-08-26 02:26:12.496
"019.0741",CARES® IO Box for 3rd Party Update Fee,781.00,2025-08-26 02:26:12.496
"019.0743",LICENCA ANUAL VISUAL CHAIRSIDE CARES,5325.00,2025-08-26 02:26:12.490
"019.0744",STRAUMANN CARES VISUAL CHAIRSIDE COM CAM,12780.00,2025-08-26 02:26:12.490
"019.0745",CARES®IO & Visual Chairside Update,6758.00,2025-08-26 02:26:12.496
"019.0746",LICENCA ANUAL VISUAL CHAIRSIDE CARES&IOS,7455.00,2025-08-26 02:26:12.490
"019.0747",CARES® Visual without scanner Update Fee,7419.00,2025-08-26 02:26:12.496
"019.0748",CARES® IO Box Online Account,1946.00,2025-08-26 02:26:12.146
"019.0750",Licença 1 ano - Virtuo VivoTM,5759.00,2025-08-26 02:26:12.496
"019.0751",Licença 2 anos - Virtuo VivoTM,10471.00,2025-08-26 02:26:12.496
"019.0752",Licença 3 anos - Virtuo VivoTM,13961.00,2025-08-26 02:26:12.496
"019.0753",Licença 4 anos - Virtuo VivoTM,16288.00,2025-08-26 02:26:12.496
"019.0757",Licença 1 ano Virtuo VivoTM & CV Chairs,6400.00,2025-08-26 02:26:12.490
"019.0758",Licença 2 anos Virtuo VivoTM & CV Chairs,11890.00,2025-08-26 02:26:12.490
"019.0759",Licença 3 anos Virtuo VivoTM & CV Chairs,15540.00,2025-08-26 02:26:12.490
"019.0760",Licença 4 anos Virtuo VivoTM & CV Chairs,16910.00,2025-08-26 02:26:12.490
"019.2000",Straumann® CARES® Scan CS2,15000.00,2025-08-26 02:26:12.146
"019.2001",CS2 Set-up aid kit,350.00,2025-08-26 02:26:12.146
"019.2002",PC/SW1 (Premium Full package),37505.00,2025-08-26 02:26:12.146
"019.2003",PC/SW2 (Starter package),18890.00,2025-08-26 02:26:12.150
"019.2004",Computer Display,830.00,2025-08-26 02:26:12.150
"019.2006",CS2 Set-up aid kit complete,420.00,2025-08-26 02:26:12.150
"019.2007",Computer Mouse,40.00,2025-08-26 02:26:12.150
"019.2008DE",Handbook Straumann® CARES® Scan CS2,10.00,2025-08-26 02:26:12.150
"019.2008EN",Handbook Straumann® CARES® Scan CS2,10.00,2025-08-26 02:26:12.150
"019.2008ES",Handbook Straumann® CARES® Scan CS2,10.00,2025-08-26 02:26:12.150
"019.2008FR",Handbook Straumann® CARES® Scan CS2,10.00,2025-08-26 02:26:12.150
"019.2008IT",Handbook Straumann® CARES® Scan CS2,10.00,2025-08-26 02:26:12.150
"019.2010",USB Cable,30.00,2025-08-26 02:26:12.150
"019.2011",Putty holder and putty,70.00,2025-08-26 02:26:12.150
"019.2012DE",Software manual STMN® CARES® Visual 6.0,10.00,2025-08-26 02:26:12.150
"019.2012EN",Software manual STMN® CARES® Visual 6.0,10.00,2025-08-26 02:26:12.150
"019.2012ES",Software manual STMN® CARES® Visual 6.0,10.00,2025-08-26 02:26:12.150
"019.2012FR",Software manual STMN® CARES® Visual 6.0,10.00,2025-08-26 02:26:12.150
"019.2012IT",Software manual STMN® CARES® Visual 6.0,10.00,2025-08-26 02:26:12.150
"019.2013",Software upgrade package,20800.00,2025-08-26 02:26:12.150
"019.2016DE",Straumann® CARES® Quick Reference Guide,10.00,2025-08-26 02:26:12.150
"019.2016EN",Straumann® CARES® Quick Reference Guide,10.00,2025-08-26 02:26:12.150
"019.2016ES",Straumann® CARES® Quick Reference Guide,10.00,2025-08-26 02:26:12.150
"019.2016FR",Straumann® CARES® Quick Reference Guide,10.00,2025-08-26 02:26:12.150
"019.2016IT",Straumann® CARES® Quick Reference Guide,10.00,2025-08-26 02:26:12.150
"019.2024AT",Monitor com kit de acessórios,1540.00,2025-08-26 02:26:12.150
"019.2024AU/NZ",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024CH/DE",Monitor com kit de acessórios,1540.00,2025-08-26 02:26:12.150
"019.2024CH/FR",Monitor com kit de acessórios,1540.00,2025-08-26 02:26:12.150
"019.2024CH/IT",Monitor com kit de acessórios,1540.00,2025-08-26 02:26:12.150
"019.2024CZ",Monitor com kit de acessórios,1540.00,2025-08-26 02:26:12.150
"019.2024DK",Monitor com kit de acessórios,1540.00,2025-08-26 02:26:12.150
"019.2024ES",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024FI",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024FR",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024GB",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024HU",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024IT/DE",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024IT/IT",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024MX",Monitor com kit de acessórios,1540.00,2025-08-26 02:26:12.150
"019.2024NL",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024NO",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024PT",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2024SE",Monitor with accessory kit,1540.00,2025-08-26 02:26:12.150
"019.2025",Licença CARES Visual,4793.00,2025-08-26 02:26:12.496
"019.2055-Y3",Productivity license 3Y service fee,18280.00,2025-08-26 02:26:12.513
"019.3001",P pro modelo master Bege escuro 1000 g,1249.24,2025-08-26 02:26:11.813
"019.3004",P pro modelo master Cinza 1000 g,1108.66,2025-08-26 02:26:11.813
"019.3007",P20+ cart. P pro Modelo Master Bege,411.40,2025-08-26 02:26:12.466
"019.3008",P10+ cáp. P pro Modelo M. Bege 10 pcs,1142.90,2025-08-26 02:26:12.466
"019.3009",P20+ cart. P pro Modelo Master Cinza,411.40,2025-08-26 02:26:12.466
"019.3010",P10+ cáp. P pro Modelo M. Cinza 10 pcs,1142.90,2025-08-26 02:26:12.466
"019.3011",P20+ cart. P pro Modelo Master Ortho,411.40,2025-08-26 02:26:12.466
"019.3012",P10+ cáp. P pro Modelo M. Ortho 10 pcs,1142.90,2025-08-26 02:26:12.466
"019.3013",P20+ cart. P pro Molde M,594.30,2025-08-26 02:26:12.466
"019.3014",P20+ cart. P pro Molde P,594.30,2025-08-26 02:26:12.466
"019.3015",P20+ cart. P pro Cirurgia Guiada,411.40,2025-08-26 02:26:12.466
